"p.value"	"enrichment"	"gene.table"
"1"	0.576554762454229	0.975578362275005	"AT1G29940"
"2"	0.576554762454229	0.975578362275005	"AT1G53100"
"3"	0.576554762454229	0.975578362275005	"AT1G62430"
"4"	0.576554762454229	0.975578362275005	"AT1G64650"
"5"	0.576554762454229	0.975578362275005	"AT2G34640"
"6"	0.576554762454229	0.975578362275005	"AT2G37585"
"7"	0.576554762454229	0.975578362275005	"AT2G42790"
"8"	0.576554762454229	0.975578362275005	"AT3G05130"
"9"	0.576554762454229	0.975578362275005	"AT3G21300"
"10"	0.576554762454229	0.975578362275005	"AT3G54890"
"11"	0.576554762454229	0.975578362275005	"AT4G09020"
"12"	0.576554762454229	0.975578362275005	"AT4G12070"
"13"	0.576554762454229	0.975578362275005	"AT4G20430"
"14"	0.576554762454229	0.975578362275005	"AT4G35790"
"15"	0.576554762454229	0.975578362275005	"AT5G09840"
"16"	0.576554762454229	0.975578362275005	"AT5G11040"
"17"	0.576554762454229	0.975578362275005	"AT5G63800"
