"p.value"	"enrichment"	"gene.table"
"1"	3.32535837095327e-11	8.4063669918297	"AT1G02050"
"2"	3.32535837095327e-11	8.4063669918297	"AT1G08315"
"3"	3.32535837095327e-11	8.4063669918297	"AT1G14740"
"4"	3.32535837095327e-11	8.4063669918297	"AT1G54920"
"5"	3.32535837095327e-11	8.4063669918297	"AT1G68110"
"6"	3.32535837095327e-11	8.4063669918297	"AT3G03380"
"7"	3.32535837095327e-11	8.4063669918297	"AT3G19100"
"8"	3.32535837095327e-11	8.4063669918297	"AT3G19910"
"9"	3.32535837095327e-11	8.4063669918297	"AT3G27190"
"10"	3.32535837095327e-11	8.4063669918297	"AT4G17090"
"11"	3.32535837095327e-11	8.4063669918297	"AT4G29380"
"12"	3.32535837095327e-11	8.4063669918297	"AT5G01240"
"13"	3.32535837095327e-11	8.4063669918297	"AT5G09320"
"14"	3.32535837095327e-11	8.4063669918297	"AT5G14240"
"15"	3.32535837095327e-11	8.4063669918297	"AT5G14540"
"16"	3.32535837095327e-11	8.4063669918297	"AT5G35330"
"17"	3.32535837095327e-11	8.4063669918297	"AT5G42820"
