"p.value"	"enrichment"	"gene.table"
"1"	0.508459564568688	1.00608744380887	"AT1G02050"
"2"	0.508459564568688	1.00608744380887	"AT1G04950"
"3"	0.508459564568688	1.00608744380887	"AT1G15750"
"4"	0.508459564568688	1.00608744380887	"AT1G35580"
"5"	0.508459564568688	1.00608744380887	"AT1G47530"
"6"	0.508459564568688	1.00608744380887	"AT1G54920"
"7"	0.508459564568688	1.00608744380887	"AT1G63900"
"8"	0.508459564568688	1.00608744380887	"AT1G68110"
"9"	0.508459564568688	1.00608744380887	"AT1G70180"
"10"	0.508459564568688	1.00608744380887	"AT1G73660"
"11"	0.508459564568688	1.00608744380887	"AT2G23980"
"12"	0.508459564568688	1.00608744380887	"AT2G24100"
"13"	0.508459564568688	1.00608744380887	"AT2G25070"
"14"	0.508459564568688	1.00608744380887	"AT2G33230"
"15"	0.508459564568688	1.00608744380887	"AT2G33340"
"16"	0.508459564568688	1.00608744380887	"AT2G42490"
"17"	0.508459564568688	1.00608744380887	"AT2G45800"
"18"	0.508459564568688	1.00608744380887	"AT2G46830"
"19"	0.508459564568688	1.00608744380887	"AT2G47940"
"20"	0.508459564568688	1.00608744380887	"AT3G03380"
"21"	0.508459564568688	1.00608744380887	"AT3G10340"
"22"	0.508459564568688	1.00608744380887	"AT3G10740"
"23"	0.508459564568688	1.00608744380887	"AT3G23640"
"24"	0.508459564568688	1.00608744380887	"AT3G27190"
"25"	0.508459564568688	1.00608744380887	"AT3G44610"
"26"	0.508459564568688	1.00608744380887	"AT3G58040"
"27"	0.508459564568688	1.00608744380887	"AT3G62980"
"28"	0.508459564568688	1.00608744380887	"AT4G17090"
"29"	0.508459564568688	1.00608744380887	"AT4G19380"
"30"	0.508459564568688	1.00608744380887	"AT4G20870"
"31"	0.508459564568688	1.00608744380887	"AT4G24020"
"32"	0.508459564568688	1.00608744380887	"AT4G29380"
"33"	0.508459564568688	1.00608744380887	"AT4G31250"
"34"	0.508459564568688	1.00608744380887	"AT5G02250"
"35"	0.508459564568688	1.00608744380887	"AT5G12850"
"36"	0.508459564568688	1.00608744380887	"AT5G18650"
"37"	0.508459564568688	1.00608744380887	"AT5G18670"
"38"	0.508459564568688	1.00608744380887	"AT5G51890"
"39"	0.508459564568688	1.00608744380887	"AT5G58950"
"40"	0.508459564568688	1.00608744380887	"AT5G64813"
