"p.value"	"enrichment"	"gene.table"
"1"	0.193199795351246	1.35361352994834	"AT1G05570"
"2"	0.193199795351246	1.35361352994834	"AT1G60440"
"3"	0.193199795351246	1.35361352994834	"AT1G61360"
"4"	0.193199795351246	1.35361352994834	"AT1G61420"
"5"	0.193199795351246	1.35361352994834	"AT1G64330"
"6"	0.193199795351246	1.35361352994834	"AT2G22660"
"7"	0.193199795351246	1.35361352994834	"AT2G28085"
"8"	0.193199795351246	1.35361352994834	"AT4G00040"
"9"	0.193199795351246	1.35361352994834	"AT4G33430"
"10"	0.193199795351246	1.35361352994834	"AT5G56870"
"11"	0.193199795351246	1.35361352994834	"AT5G57830"
